ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
600053	41	N	6	19	27000	27.9	129.653	36.800291	-119.785198	1	ML	3	Gettysburg @ SR 41				
600054	41	N	6	19	27000	26.9	128.653	36.78584	-119.784233	1	ML	3	Dakota @ SR 41				
600064	41	N	6	19	27000	23.4	125.153	36.738096	-119.777427	.7	ML	3	Huntington @ SR 41				
600065	41	N	6	19	27000	24.2	125.953	36.749581	-119.776023	.75	ML	3	Belmont @ SR 41				
600231	41	N	6	19	27000	28.9	130.653	36.814806	-119.785219	3	ML	3	Barstow @ SR 41				
600232	41	N	6	19	27000	24.9	126.653	36.759747	-119.775441	.85	ML	3	Floradora @ SR 41				
600233	41	N	6	19	27000	25.9	127.653	36.771429	-119.784191	1	ML	3	Clinton @ SR 41				
600234	41	N	6	19	27000	22.8	124.553	36.730174	-119.780832	2.8	ML	3	Broadway @ SR 41				
600276	41	S	6	19	27000	27.9	129.653	36.800289	-119.78548	1	ML	3	Gettysburg @ SR 41				
600277	41	S	6	19	27000	26.9	128.653	36.785847	-119.784563	1	ML	3	Dakota @ SR41				
600279	41	S	6	19	27000	28.9	130.653	36.814805	-119.785547	3	ML	3	Barstow @ SR 41				
600280	41	S	6	19	27000	24.9	126.653	36.759711	-119.775804	1.25	ML	3	Floradora @ SR 41				
600281	41	S	6	19	27000	25.9	127.653	36.771377	-119.784557	1	ML	3	Clinton @ SR 41				
600282	41	S	6	19	27000	23.4	125.153	36.738101	-119.777678	3.25	ML	3	Huntington @ SR 41				
