ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
500001	1	N	5	87	69112	17.21	368.551	36.98669	-122.024383	2.745	ML	3	700ft N of 101 NB overcrossing i	DT363	L3-N-36-001-01721		
500003	1	S	5	87	69112	17.21	368.508	36.986035	-122.024092	2.745	ML	4	700ft N of 101 NB overcrossing i	DT363	L4-S-36-001-01721		
500004	17	S	5	87	70588	5.45	5.45	37.061194	-122.004672	5	ML	2	Granite Creek Rd/Santa's village	DT360	L2-S-36-017-00545		
500005	1	S	5	87	69112	16.72	368.018	36.989141	-122.019205	2.745	ML	3	NB 001 to NB 017 ramp in gore	DT362	L3-S-36-001-01672		
500006	17	N	5	87	70588	5.45	5.45	37.06113	-122.004466	5	ML	2	Granite Creek Rd/Santa's village	DT360	L2-N-36-017-00545		
500007	1	N	5	87	69112	16.72	368.061	36.989426	-122.020006	2.745	ML	3	NB 001 to NB 017 ramp in gore	DT362	L3-N-36-001-01672		
500009	25	N	5	69		59.50	71.488	36.943913	-121.502887	3.084	ML	1	750 meters South of San Benito/S	DT984	L1-N-43-025-05950		
500011	25	S	5	69		59.50	71.488	36.943913	-121.502887	3.084	ML	1	750 meters South of San Benito/S		L1-S-43-025-05950		
500012	17	N	5	87		12.40	12.4	37.141139	-121.98489	2.653	ML	2	800' south of SCL/SCz county lin	DT361	L2-N-36-017-01240		
500013	17	S	5	87		12.40	12.4	37.140242	-121.984686	2.653	ML	2	800' south of SCL/SCz county lin	DT361	L2-S-36-017-01240		
