ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
311831	5	S	3	67		10.89	506.183	38.409697	-121.484102		OR	1	Elk Grove Blvd	TA-70			
311832	5	S	3	67		10.89	506.183	38.409697	-121.484102		FR	1	Elk Grove Blvd	TA-70			
311844	5	N	3	67		11.09	506.383	38.412564	-121.484319		OR	2	WB Elk Grove Blvd	TA-72			
311845	5	N	3	67		11.09	506.383	38.412564	-121.484319		FR	1	Elk Grove Blvd	TA-72			
311847	5	N	3	67		12.18	507.473	38.428186	-121.487563		OR	3	Laguna Blvd	TA-74			
311864	5	N	3	67		12.18	507.473	38.428186	-121.487563		FR	1	Laguna Blvd	TA-74			
311903	50	E	3	67	64000	L.6	3.756	38.56706	-121.506477	.966	ML	3	6th St.	TA-101			
311930	50	E	3	67	64000	L.6	3.756	38.567296	-121.50632		FF	3	NB I-5 to EB 50	TA-101			
311973	50	E	3	67	64000	L1.427	4.583	38.563184	-121.491992		OR	2	11th St.	TA-102			
311974	50	E	3	67	64000	L1.42	4.576	38.563219	-121.492112	.493	ML	5	11th St.	TA-102			
312009	50	E	3	67	64000	L1.4	4.556	38.563317	-121.492458		FR	2	11th St	TA-102			
312010	50	W	3	67	64000	L1.193	4.349	38.564521	-121.495952	1.552	ML	5	15th St	TA-103			
312011	50	W	3	67	64000	L1.193	4.349	38.564521	-121.495952		OR	2	15th St & W St	TA-103			
312012	50	W	3	67	64000	L1.437	4.593	38.563397	-121.491713		FR	2	11th St	TA-103			
312098	50	E	3	67	64000	L2.38	5.536	38.558917	-121.475389	.802	ML	4	28th St	TA-106			
312099	50	E	3	67	64000	L2.385	5.541	38.558905	-121.4753		OR	1	28th St	TA-106			
312103	50	W	3	67	64000	R.595	6.229	38.561005	-121.462852	.539	ML	4	Stockton Blvd	TA-107			
312104	50	W	3	67	64000	R.595	6.229	38.561005	-121.462852		OR	1	Stockton Blvd	TA-107			
312105	50	W	3	67	64000	R.595	6.229	38.561005	-121.462852		FR	2	Stockton Blvd	TA-107			
312108	50	W	3	67	64000	L2.385	5.541	38.559138	-121.475214		FR	1	28th St	TA-106			
312132	5	S	3	67		10.89	506.183	38.409697	-121.484102	3.145	ML	2	Elk Grove Blvd	TA-70			
312133	5	N	3	67		12.18	507.473	38.428186	-121.487563	.94	ML	3	Laguna Blvd	TA-74			
312134	5	N	3	67		11.09	506.383	38.412564	-121.484319	3.045	ML	2	Elk Grove Blvd	TA-72			
312139	50	E	3	67	64000	L1.585	4.741	38.562446	-121.489248	.479	ML	5	16th St.	TA-104			
312141	50	E	3	67	64000	L1.16	4.316	38.564432	-121.496627		OR	2	16th St.	TA-104			
312142	50	W	3	67	64000	L1.6	4.756	38.562612	-121.488891		FR	2	16th St.	TA-104			
312188	50	W	3	67	64000	R2.5	8.134	38.551231	-121.430307	.425	ML	4	65th St	TA-111			
312189	50	W	3	67	64000	R2.5	8.134	38.551231	-121.430307		OR	2	65th St	TA-111			
312205	50	W	3	67	64000	R3.5	9.134	38.553169	-121.41243	.2	ML	4	Hornet Dr./ Howe	TA-115			
312206	50	W	3	67	64000	R2.5	8.134	38.551231	-121.430307		FR	2	65th St	TA-111			
312208	50	W	3	67	64000	R3.5	9.134	38.553169	-121.41243		OR	2	Hornet Dr./ Howe	TA-115			
312220	50	W	3	67	64000	R3.8	9.434	38.55435	-121.407106	.19	ML	4	Howe Ave.	TA-117			
312221	50	W	3	67	64000	R3.8	9.434	38.55435	-121.407106		OR	2	Howe Ave.	TA-117			
312222	50	W	3	67	64000	R3.9	9.534	38.554757	-121.405336		FR	2	Howe Ave.	TA-117			
312233	99	N	3	67	64000	17.123	291.593	38.468375	-121.416521	.654	ML	3	Stockton Blvd	TA-120			
312264	50	W	3	67	64000	R5.1	10.734	38.558393	-121.383725	.4	ML	4	SB Watt Ave.	TA-121			
312265	50	W	3	67	64000	R5.1	10.734	38.558393	-121.383725		OR	3	SB Watt Ave.	TA-121			
312326	80	W	3	67	64000	M3.51	87.428	38.632837	-121.502546	2.59	ML	4	SB Truxel Rd.	TA-250			
312327	80	W	3	67	64000	M3.51	87.428	38.632837	-121.502546		OR	2	SB Truxel Rd.	TA-250			
312343	80	E	3	67	64000	M3.58	87.498	38.633144	-121.501332	2.6	ML	3	SB Truxel Rd.	TA-252			
312344	80	E	3	67	64000	M3.58	87.498	38.633144	-121.501332		OR	2	SB Truxel Rd.	TA-252			
312345	80	E	3	67	64000	M3.58	87.498	38.633144	-121.501332		FR	2	SB Truxel Rd.	TA-252			
312346	80	W	3	67	64000	M3.69	87.608	38.634292	-121.499778	.745	ML	3	NB Truxel Rd.	TA-251			
312347	80	W	3	67	64000	M3.69	87.608	38.634292	-121.499778		OR	3	NB Truxel Rd.	TA-251			
312382	99	N	3	67	64000	17.6	292.07	38.473754	-121.422048	.393	ML	3	EB Mack Rd	TA-4			
312383	99	N	3	67	64000	17.614	292.084	38.473911	-121.422212		OR	2	EB Mack Rd	TA-4			
312386	99	N	3	67	64000	17.91	292.38	38.477202	-121.425725	.325	ML	3	WB Mack Rd	TA-6			
312387	99	N	3	67	64000	17.913	292.383	38.477234	-121.425761		OR	2	WB Mack Rd	TA-6			
312388	99	N	3	67	64000	18.25	292.72	38.480981	-121.429767	.35	ML	3	Tangerine Ave.	TA-7			
312420	99	S	3	67	64000	18.61	293.055	38.484941	-121.434178	.35	ML	3	Pomegranate Ave	TA-8			
312421	99	N	3	67		18.95	293.42	38.488781	-121.438055	.445	ML	3	Orange Ave	TA-9			
312422	99	N	3	67		19.5	293.97	38.494914	-121.444557	.425	ML	3	EB Florin Rd	TA-10			
312423	99	N	3	67		19.516	293.986	38.495093	-121.444747		OR	1	EB Florin Rd	TA-10			
312424	99	N	3	67		19.426	293.896	38.494088	-121.443683		FR	1	EB Florin Rd	TA-10			
312425	99	N	3	67		19.8	294.27	38.498256	-121.448118	.34	ML	3	WB Florin Rd	TA-12			
312426	99	N	3	67		19.747	294.217	38.497663	-121.447492		OR	2	WB Florin Rd	TA-12			
312439	80	E	3	67	64000	M3.78	87.698	38.634771	-121.498277	.66	ML	4	NB Truxel Rd	TA-253			
312440	80	E	3	67	64000	3.78	87.698	38.634771	-121.498277		OR	2	NB Truxel Rd	TA-253			
312513	99	N	3	67		20.18	294.65	38.502508	-121.452602	.5	ML	4	Turnbridge Dr	TA-13			
312514	99	N	3	67		20.8	295.27	38.509693	-121.459386	.41	ML	4	EB 47th Ave	TA-14			
312515	99	N	3	67		20.8	295.27	38.509693	-121.459386		OR	2	EB 47th Ave	TA-14			
312516	99	N	3	67		20.8	295.27	38.509693	-121.459386		FR	1	EB 47th Ave	TA-14			
312517	99	S	3	67		20.86	295.305	38.510415	-121.460124	1.1	ML	4	EB 47th Ave	TA-15			
312518	99	S	3	67		20.86	295.305	38.510415	-121.460124		OR	1	EB 47th Ave	TA-15			
312519	99	S	3	67		20.86	295.305	38.510415	-121.460124		FR	1	EB 47th Ave	TA-15			
312520	99	N	3	67		21	295.47	38.51236	-121.460827	.4	ML	4	WB 47th Ave	TA-16			
312521	99	N	3	67		21	295.47	38.51236	-121.460827		OR	2	WB 47th Ave	TA-16			
312522	99	N	3	67		21	295.47	38.51236	-121.460827		FR	1	WB 47th Ave	TA-16			
312523	99	N	3	67		21.6	296.07	38.520391	-121.465087	.425	ML	4	Martin L. King Jr	TA-17			
312524	99	N	3	67		21.6	296.07	38.520391	-121.465087		FR	1	Martin L. King Jr	TA-17			
312525	99	N	3	67		21.85	296.32	38.523739	-121.466854	.235	ML	4	EB Fruitridge	TA-18			
312526	99	N	3	67		21.85	296.32	38.523739	-121.466854		OR	1	EB Fruitridge	TA-18			
312527	99	N	3	67		22.07	296.54	38.526685	-121.468411	.68	ML	4	WB Fruitridge	TA-19			
312528	99	N	3	67	64000	22.07	296.54	38.526685	-121.468411		OR	1	WB Fruitridge	TA-19			
312529	99	N	3	67		22.07	296.54	38.526685	-121.468411		FR	1	WB Fruitridge	TA-19			
312530	99	S	3	67	64000	22.6	297.045	38.533712	-121.472405	.71	ML	4	21st Ave UC	TA-21			
312562	99	N	3	67	64000	23.21	297.68	38.542395	-121.473702	3.07	ML	5	12th Ave	TA-23			
312563	99	N	3	67	64000	23.21	297.68	38.542395	-121.473702		OR	1	12th Ave	TA-23			
312564	99	S	3	67	64000	23.42	297.865	38.545438	-121.473985	.75	ML	4	8th Ave. POC	TA-24			
312566	99	S	3	67	64000	24.1	298.545	38.555269	-121.474415	2.84	ML	4	Broadway	TA-25			
312569	99	S	3	67	64000	24.1	298.57	38.555269	-121.474415		FF	2	Broadway	TA-25			
312570	99	S	3	67	22020	15.18	289.625	38.442149	-121.403768	1.331	ML	3	Jacinto Rd.	TA-224			
312648	99	N	3	67	22020	16.177	290.647	38.45574	-121.409855	.556	ML	3	EB Calvine Rd.	TA-002			
312649	99	N	3	67	22020	16.192	290.662	38.455943	-121.409951		OR	2	EB Calvine Rd.	TA-002			
312650	99	N	3	67	22020	15.984	290.454	38.453121	-121.408617		FR	1	EB Calvine Rd.	TA-002			
312651	99	N	3	67	22020	16.293	290.763	38.45731	-121.410614	.473	ML	4	WB Calvine Rd.	TA-003			
312652	99	N	3	67	22020	16.321	290.791	38.457688	-121.4108		OR	3	WB Calvine Rd.	TA-003			
312689	51	N	3	67	64000	.68	.68	38.568104	-121.469267	.92	ML	4	30 & P St.	TA-28			
312692	51	N	3	67	64000	.68	.68	38.568104	-121.469267		OR	2	30 & P St.	TA-28			
312693	51	N	3	67	64000	.68	.68	38.568104	-121.469267		FR	1	30 & P St.	TA-28			
312694	51	N	3	67	64000	1.16	1.16	38.574692	-121.466428	.41	ML	4	30 & J St.	TA-30			
312706	51	N	3	67	64000	1.16	1.16	38.574692	-121.466428		OR	2	30 & J St.	TA-30			
312709	51	N	3	67	64000	1.16	1.16	38.574692	-121.466428		FR	2	30 & J St.	TA-30			
312745	51	N	3	67	64000	1.5	1.5	38.579355	-121.46446	.42	ML	3	30 & E St.	TA-31			
312746	51	N	3	67	64000	1.5	1.5	38.579355	-121.46446		OR	2	30 & E St.	TA-31			
312757	51	S	3	67	64000	3.32	3.32	38.596473	-121.443813	.505	ML	5	EB Exposition Bl.	TA-35			
312758	51	S	3	67	64000	3.32	3.32	38.596473	-121.443813		OR	1	EB Exposition Bl.	TA-35			
312771	51	S	3	67	64000	3.41	3.41	38.597692	-121.443168	.314	ML	3	WB Exposition Bl.	TA-37			
312772	51	S	3	67	64000	3.41	3.41	38.597692	-121.443168		OR	2	WB Exposition Bl.	TA-37			
312773	51	S	3	67	64000	3.5	3.5	38.598802	-121.442169		FR	1	WB Exposition Bl.	TA-37			
312782	51	N	3	67	64000	4.2	4.2	38.605007	-121.433148	.616	ML	4	Arden Way	TA-38			
312804	51	N	3	67	64000	4.71	4.71	38.610789	-121.426939	.34	ML	4	EB El Camimo	TA-40			
312805	51	N	3	67	64000	4.71	4.71	38.610789	-121.426939		OR	1	EB El Camimo	TA-40			
312806	51	N	3	67	64000	4.71	4.71	38.610789	-121.426939		FR	2	EB El Camimo	TA-40			
312807	51	N	3	67	64000	4.88	4.88	38.612657	-121.424917	.195	ML	4	WB El Camino	TA-41			
312808	51	N	3	67	64000	4.88	4.88	38.612657	-121.424917		OR	1	WB El Camino	TA-41			
312853	51	S	3	67	64000	.084	.084	38.560006	-121.473056		OR	1	T St. (50/51/99 IC)	TA-26			
312854	51	S	3	67	64000	1.19	1.19	38.575167	-121.466517	1.795	ML	4	J St.	TA-29			
312855	51	S	3	67	64000	1.15	1.15	38.574621	-121.466759		OR	2	J St.	TA-29			
312857	51	S	3	67	64000	2.4	2.4	38.585454	-121.451307	1.065	ML	3	Elvas UP	TA-84			
312865	51	N	3	67	64000	3	3	38.591949	-121.445317	.539	ML	4	Tribute Rd.	TA-34A			
312895	51	N	3	67	64000	5.1	5.1	38.615045	-121.422286	.51	ML	4	Marconi UP	TA-44			
312896	51	N	3	67	64000	5.9	5.9	38.624557	-121.415907	.55	ML	3	Howe Ave.	TA-46			
312897	51	N	3	67	64000	5.88	5.88	38.624422	-121.416238		FR	1	Howe Ave.	TA-46			
312898	51	N	3	67	64000	6.2	6.2	38.626589	-121.410943	.485	ML	3	Bell St.	TA-47			
312899	51	N	3	67	64000	6.2	6.2	38.626589	-121.410943		FR	1	Bell St.	TA-47			
312900	51	S	3	67	64000	6.7	6.682	38.630273	-121.402873	.8	ML	3	Fulton Ave.	TA-48			
312901	51	S	3	67	64000	6.7	6.682	38.630273	-121.402873		OR	1	Fulton Ave.	TA-48			
312940	51	N	3	67	64000	6.87	6.87	38.631143	-121.399923	.85	ML	3	Fulton Ave.	TA-50			
312941	51	N	3	67	64000	6.87	6.87	38.631143	-121.399923		OR	2	Fulton Ave.	TA-50			
312942	51	S	3	67	64000	7.5	7.482	38.635089	-121.389504	.615	ML	3	Auburn Blvd	TA-51			
312943	51	S	3	67	64000	7.5	7.482	38.635089	-121.389504		OR	1	Auburn Blvd	TA-51			
312944	51	N	3	67	64000	7.9	7.9	38.638902	-121.384033	.59	ML	3	SB Watt Ave.	TA-52			
312945	51	N	3	67	64000	7.9	7.9	38.638902	-121.384033		OR	1	SB Watt Ave.	TA-52			
312946	51	S	3	67	64000	7.93	7.912	38.639341	-121.383856	.55	ML	3	SB Watt Ave / SB	TA-53			
312947	51	S	3	67	64000	7.93	7.912	38.639341	-121.383856		OR	1	SB Watt Ave / SB	TA-53			
313000	50	W	3	67	64000	R5.4	11.034	38.55899	-121.378233	.2	ML	3	NB Watt Ave.	TA-122			
313001	50	W	3	67	64000	R5.4	11.034	38.55899	-121.378233		OR	1	NB Watt Ave.	TA-122			
313002	50	W	3	67	64000	R5.4	11.034	38.55899	-121.378233		FR	1	NB Watt Ave.	TA-122			
313003	50	W	3	67		R7.5	13.134	38.564145	-121.340221	.4	ML	4	SB Bradshaw Rd.	TA-125			
313004	50	W	3	67		R7.5	13.134	38.564145	-121.340221		OR	1	SB Bradshaw Rd.	TA-125			
313005	50	W	3	67		R7.8	13.434	38.566451	-121.335551	.4	ML	4	NB Bradshaw Rd.	TA-126			
313006	50	W	3	67		R7.8	13.434	38.566451	-121.335551		OR	2	NB Bradshaw Rd.	TA-126			
313007	50	W	3	67		R7.8	13.434	38.566451	-121.335551		FR	2	NB Bradshaw Rd.	TA-126			
313008	50	W	3	67		R9.4	15.034	38.577788	-121.309759	.1	ML	4	SB Mather	TA-130			
313009	50	W	3	67		R9.4	15.034	38.577788	-121.309759		OR	1	SB Mather	TA-130			
313010	50	W	3	67		R9.5	15.134	38.578546	-121.308187	.35	ML	4	NB Mather	TA-131			
313011	50	W	3	67		R9.5	15.134	38.578546	-121.308187		OR	1	NB Mather	TA-131			
313012	50	W	3	67		R9.5	15.134	38.578546	-121.308187		FR	1	NB Mather	TA-131			
313035	50	W	3	67		R10.9	16.534	38.590875	-121.287757	.43	ML	5	SB Zinfandel	TA-135			
313036	50	W	3	67		R10.9	16.534	38.590875	-121.287757		OR	1	SB Zinfandel	TA-135			
313037	50	W	3	67		R11	16.634	38.591754	-121.286292	.663	ML	4	NB Zinfandel Dr.	TA-136			
313038	50	W	3	67		R11	16.634	38.591754	-121.286292		OR	2	NB Zinfandel Dr.	TA-136			
313052	50	W	3	67		R11	16.634	38.591754	-121.286292		FR	1	NB Zinfandel Dr.	TA-136			
313054	50	E	3	67		15.641	21.311	38.629848	-121.218803		OR	1	SB Hazel Ave.	TA-149			
313055	50	E	3	67		R15.8	21.47	38.631141	-121.216351	1.43	ML	3	NB Hazel Ave.	TA-150			
313056	50	E	3	67		R15.8	21.47	38.631141	-121.216351		OR	1	NB Hazel Ave.	TA-150			
313080	50	W	3	67		15.7	21.37	38.630481	-121.218031	.4	ML	3	SB Hazel Ave.	TA-147			
313081	50	W	3	67		15.7	21.37	38.630481	-121.218031		OR	2	SB Hazel Ave.	TA-147			
313082	50	W	3	67		15.8	21.47	38.631299	-121.216481	.55	ML	3	NB Hazel Ave.	TA-148			
313083	50	W	3	67		15.8	21.47	38.631299	-121.216481		OR	1	NB Hazel Ave.	TA-148			
313084	50	W	3	67		15.8	21.47	38.631299	-121.216481		FR	1	NB Hazel Ave.	TA-148			
313111	80	E	3	67	64000	M4.9	88.818	38.64038	-121.479262	.61	ML	3	SB Northgate blvd.	TA-256			
313112	80	E	3	67	64000	M4.9	88.818	38.64038	-121.479262		OR	2	SB Northgate Blvd.	TA-256			
313113	80	E	3	67	64000	M4.9	88.818	38.64038	-121.479262		FR	2	SB Northgate Blvd.	TA-256			
313114	80	E	3	67	64000	M5	88.918	38.640613	-121.477438	.65	ML	3	NB Northgate Blvd.	TA-257			
313115	80	E	3	67	64000	M5	88.918	38.640613	-121.477438		OR	2	NB Northgate Blvd	TA-257			
313132	80	E	3	67	64000	M6.2	90.118	38.64122	-121.455363	2.75	ML	3	NB Norwood Ave.	TA-258			
313133	80	E	3	67	64000	M6.2	90.118	38.64122	-121.455363		OR	2	NB Norwood Ave.	TA-258			
